Neutral_jobs/astex_1g9v,709954.6615915559,0.08634562604129314
Neutral_jobs/astex_1g9v,709952.3132956135,0.01596836792305112
Neutral_jobs/astex_1g9v,709951.8312150618,0.01393055496737361
Neutral_jobs/astex_1g9v,709954.7054272613,0.013485916890203953
Neutral_jobs/astex_1g9v,709954.7710125082,0.013551179086789489
Neutral_jobs/astex_1g9v,709951.8263527396,0.01341817481443286
Neutral_jobs/astex_1g9v,709952.7491092988,0.013353167101740837
Neutral_jobs/astex_1g9v,709951.5386902736,0.012870283098891377
Neutral_jobs/astex_1g9v,709954.7352931408,0.012961272848770022
Neutral_jobs/astex_1g9v,709952.9908415205,0.013628287008032203
Neutral_jobs/astex_1gkc,661356.2686259343,0.018294895999133587
Neutral_jobs/astex_1gkc,661361.5077033743,0.016048399033024907
Neutral_jobs/astex_1gkc,661358.0281133511,0.015836231177672744
Neutral_jobs/astex_1gkc,661363.2968135544,0.015684796031564474
Neutral_jobs/astex_1gkc,661358.4580922496,0.015544303227216005
Neutral_jobs/astex_1gkc,661360.1365284944,0.016122882021591067
Neutral_jobs/astex_1gkc,661367.2957931021,0.017326731933280826
Neutral_jobs/astex_1gkc,661363.4173804454,0.01620828011073172
Neutral_jobs/astex_1gkc,661361.7572714153,0.016689211130142212
Neutral_jobs/astex_1gkc,661360.0223761285,0.015508970944210887
Neutral_jobs/astex_1hp0,594393.3496358551,0.014807020081207156
Neutral_jobs/astex_1hp0,594396.2119166638,0.013816249091178179
Neutral_jobs/astex_1hp0,594395.5968328967,0.012099988060072064
Neutral_jobs/astex_1hp0,594394.3172005842,0.012886560056358576
Neutral_jobs/astex_1hp0,594395.0824366031,0.013259364059194922
Neutral_jobs/astex_1hp0,594393.1786878249,0.012216734932735562
Neutral_jobs/astex_1hp0,594393.2482938382,0.011774910846725106
Neutral_jobs/astex_1hp0,594395.4453341556,0.012074301950633526
Neutral_jobs/astex_1hp0,594396.0900780885,0.012033601989969611
Neutral_jobs/astex_1hp0,594396.4519844751,0.01214227406308055
Neutral_jobs/astex_1hq2,436871.2767122067,0.013213912956416607
Neutral_jobs/astex_1hq2,436870.7660000573,0.010653645033016801
Neutral_jobs/astex_1hq2,436871.4522794431,0.010275772074237466
Neutral_jobs/astex_1hq2,436871.2868295773,0.009872192051261663
Neutral_jobs/astex_1hq2,436871.32316608564,0.009889746084809303
Neutral_jobs/astex_1hq2,436871.3043713399,0.00982446107082069
Neutral_jobs/astex_1hq2,436871.3880780879,0.009916434995830059
Neutral_jobs/astex_1hq2,436871.4358597548,0.010837454115971923
Neutral_jobs/astex_1hq2,436871.43918857543,0.010609149932861328
Neutral_jobs/astex_1hq2,436870.94594338373,0.01034169108606875
Neutral_jobs/astex_1jje,744175.7925671145,0.014749024994671345
Neutral_jobs/astex_1jje,744175.3169384904,0.012865093071013689
Neutral_jobs/astex_1jje,744175.1581088634,0.011439075926318765
Neutral_jobs/astex_1jje,744176.2413968624,0.011115578934550285
Neutral_jobs/astex_1jje,744175.2523070067,0.01114395004697144
Neutral_jobs/astex_1jje,744175.6012908369,0.011211441131308675
Neutral_jobs/astex_1jje,744175.9396149607,0.012729478999972343
Neutral_jobs/astex_1jje,744175.3707793589,0.011282138992100954
Neutral_jobs/astex_1jje,744176.5411590303,0.011140225920826197
Neutral_jobs/astex_1jje,744175.3271867696,0.012396120000630617
Neutral_jobs/astex_1jla,745299.6949132371,0.017609043046832085
